codigo_cuenta,nombre_cuenta,valor_cuenta,tipo_cuenta,tipo_estado_financiero,nombre_empresa,fecha
2001.24,adeudos_y_obligaciones_financieras,39762.67,Pasivo,bg,banco_de_credito_con_sucursales_en_el_exterior,2022-12
2001.28,obligaciones_en_circulacion_no_subordinadas,96681.134,Pasivo,bg,banco_de_credito_con_sucursales_en_el_exterior,2022-12
2001.25,cuentas_por_pagar,82912.925,Pasivo,bg,banco_de_credito_con_sucursales_en_el_exterior,2022-12
29,otros_pasivos,1576391.119,Pasivo,bg,banco_de_credito_con_sucursales_en_el_exterior,2022-12
27,provisiones,674577.137,Pasivo,bg,banco_de_credito_con_sucursales_en_el_exterior,2022-12
2701,creditos_indirectos,397492.794,Pasivo,bg,banco_de_credito_con_sucursales_en_el_exterior,2022-12
2702,otras_provisiones,277084.342,Pasivo,bg,banco_de_credito_con_sucursales_en_el_exterior,2022-12
28,obligaciones_en_circulacion_subordinadas,5084881.707,Pasivo,bg,banco_de_credito_con_sucursales_en_el_exterior,2022-12
2,pasivo,156503713.015,Pasivo,bg,banco_de_credito_con_sucursales_en_el_exterior,2022-12
3,patrimonio,22000869.243,Patrimonio,bg,banco_de_credito_con_sucursales_en_el_exterior,2022-12
31,capital_social,12176364.76,Patrimonio,bg,banco_de_credito_con_sucursales_en_el_exterior,2022-12
32,capital_adicional,0.0,Patrimonio,bg,banco_de_credito_con_sucursales_en_el_exterior,2022-12
33,reservas,6759526.877,Patrimonio,bg,banco_de_credito_con_sucursales_en_el_exterior,2022-12
35,ajustes_al_patrimonio,-1420953.948,Patrimonio,bg,banco_de_credito_con_sucursales_en_el_exterior,2022-12
38,resultados_acumulados,1914.258,Patrimonio,bg,banco_de_credito_con_sucursales_en_el_exterior,2022-12
39,resultado_neto_del_ejercicio,4484017.297,Patrimonio,bg,banco_de_credito_con_sucursales_en_el_exterior,2022-12
3901,total_pasivo_y_patrimonio,178504582.259,Patrimonio,bg,banco_de_credito_con_sucursales_en_el_exterior,2022-12
7,contingentes,135149681.565,Contingentes,bg,banco_de_credito_con_sucursales_en_el_exterior,2022-12
7101,avales_cartas_fianza_cartas_de_credito_y_aceptaciones_bancarias,20437764.437,Contingentes,bg,banco_de_credito_con_sucursales_en_el_exterior,2022-12
7105,lineas_de_credito_no_utilizadas_y_creditos_concedidos_no_desembolsados,73473563.169,Contingentes,bg,banco_de_credito_con_sucursales_en_el_exterior,2022-12
7106,instrumentos_financieros_derivados,41224624.749,Contingentes,bg,banco_de_credito_con_sucursales_en_el_exterior,2022-12
7110,otras_cuentas_contingentes,13729.208,Contingentes,bg,banco_de_credito_con_sucursales_en_el_exterior,2022-12
11,disponible,79200260.758,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1101,caja,12766303.136999998,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1103,bancos_y_corresponsales,64140889.48900001,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1105,canje,231089.76000000004,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1109,otros,2061978.3490000002,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
12,fondos_interbancarios,940778.0,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
13,inversiones_netas_de_provisiones,62671735.414000005,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1301,inversiones_a_valor_razonable_con_cambios_en_resultados,3756780.8640000005,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1303,inversiones_disponibles_para_la_venta,39942820.168,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1305,inversiones_a_vencimiento,14453705.429000001,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
17,inversiones_en_subsidiarias_asociadas_y_negocios_conjuntos,4561688.561,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1306,inversiones_en_commodities,0.0,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1309,provisiones,-43259.613000000005,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
14,creditos_netos_de_provisiones_y_de_ingresos_no_devengados,335355078.5600001,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1401,vigentes,336160956.929,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1401.07.01,cuentas_corrientes,322720.668,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1401.07.02,tarjetas_de_credito,19177396.436,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1401.07.05,descuentos,6944358.921000002,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1401.07.10,factoring,9463268.878999999,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1401.07.06,prestamos,194145160.25500003,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1401.07.11,arrendamiento_financiero,14981203.991000002,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1401.04,hipotecarios_para_vivienda,57805145.45900001,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1401.07.26,comercio_exterior,22979076.826999996,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1401.07.21,creditos_por_liquidar,18996.436999999998,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1401.04.99,otros,10323629.021,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1403,refinanciados_y_reestructurados,6352729.736999998,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1404,atrasados,14070844.981999997,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1405,vencidos,6826493.116,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1406,en_cobranza_judicial,7244351.860000001,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1409,provisiones,-20889773.527999997,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1410,intereses_y_comisiones_no_devengados,-339679.5570000001,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
15,cuentas_por_cobrar_netas_de_provisiones,6547200.668000001,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1508,rendimientos_por_cobrar,3137795.2810000004,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1508.11,disponible,136977.624,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1508.12,fondos_interbancarios,641.3399999999999,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1508.13,inversiones,0.0,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1508.14,creditos,2989538.55,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1508.15,cuentas_por_cobrar,10637.751,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
16,bienes_realizables_recibidos_en_pago_y_adjudicados_netos,269789.73399999994,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
18,inmuebles_mobiliario_y_equipo_neto,3172032.5359999994,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
19,otros_activos,10839493.69,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
1,activo,502134164.6930001,Activo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
21,obligaciones_con_el_publico,324178069.82600003,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2101,depositos_a_la_vista,96706791.65,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2102,depositos_de_ahorro,119227417.008,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2103,depositos_a_plazo,99328275.41999999,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2103.02,certificados_bancarios_y_de_depositos,2335585.76,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2103.03,cuentas_a_plazo,89003011.489,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2103.05,cts,7967431.783000002,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2103.09,otros,22246.374,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2107,depositos_restringidos,3773332.6579999994,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2108,otras_obligaciones,5142253.065,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2108.01,a_la_vista,5142253.065,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2108.02,relacionadas_con_inversiones,0.0,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
23,depositos_del_sistema_financiero_y_organismos_internacionales,6953997.516000001,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2301,depositos_a_la_vista,4495242.617000001,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2302,depositos_de_ahorro,385982.807,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2303,depositos_a_plazo,2072772.0829999999,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
22,fondos_interbancarios,1131300.0,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
24,adeudos_y_obligaciones_financieras,31561397.368,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2403,instituciones_del_pais,12796965.851000004,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2405,instituciones_del_exterior_y_organismos_internacionales,18764431.515999995,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2808,obligaciones_en_circulacion_no_subordinadas,13603425.807,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2804,bonos_de_arrendamiento_financiero,28986.4,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2805,instrumentos_hipotecarios,0.0,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2807,otros_instrumentos_de_deuda,13574439.407,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
25,cuentas_por_pagar,41392390.32,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2001,intereses_y_otros_gastos_por_pagar,1854606.1029999994,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2001.21,obligaciones_con_el_publico,1114338.703,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2001.23,depositos_del_sistema_financiero_y_organismos_internacionales,13919.992,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2001.22,fondos_interbancarios,734.3699999999999,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2001.24,adeudos_y_obligaciones_financieras,284869.60899999994,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2001.28,obligaciones_en_circulacion_no_subordinadas,179049.43399999995,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2001.25,cuentas_por_pagar,261693.96899999998,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
29,otros_pasivos,4072920.3619999997,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
27,provisiones,2783517.881000001,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2701,creditos_indirectos,1096470.1060000001,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2702,otras_provisiones,1687047.768,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
28,obligaciones_en_circulacion_subordinadas,12653111.272,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
2,pasivo,440184736.508,Pasivo,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
3,patrimonio,61949428.17799999,Patrimonio,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
31,capital_social,41957519.383,Patrimonio,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
32,capital_adicional,101079.83900000004,Patrimonio,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
33,reservas,12930047.176,Patrimonio,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
35,ajustes_al_patrimonio,-2748035.2760000005,Patrimonio,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
38,resultados_acumulados,-410363.1180000001,Patrimonio,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
39,resultado_neto_del_ejercicio,10119180.175999997,Patrimonio,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
3901,total_pasivo_y_patrimonio,502134164.6930001,Patrimonio,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
7,contingentes,393542767.32900006,Contingentes,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
7101,avales_cartas_fianza_cartas_de_credito_y_aceptaciones_bancarias,63368273.614,Contingentes,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
7105,lineas_de_credito_no_utilizadas_y_creditos_concedidos_no_desembolsados,170318525.10099998,Contingentes,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
7106,instrumentos_financieros_derivados,159597132.21299997,Contingentes,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
7110,otras_cuentas_contingentes,258836.38999999998,Contingentes,bg,total_banca_multiple_incluye_sucursales_en_el_exterior,2022-12
51,ingresos_financieros,6700143.97958,Ingresos,gyp,banco_bbva_peru,2022-12
5101,disponible,165668.47308000003,Ingresos,gyp,banco_bbva_peru,2022-12
5102,fondos_interbancarios,6752.818389999999,Ingresos,gyp,banco_bbva_peru,2022-12
5103,inversiones,441323.34101,Ingresos,gyp,banco_bbva_peru,2022-12
5104,creditos_directos,5007329.80816,Ingresos,gyp,banco_bbva_peru,2022-12
5106,ganancias_por_valorizacion_de_inversiones,3944.18566,Ingresos,gyp,banco_bbva_peru,2022-12
5107,ganancias_por_inversiones_en_subsidiarias_asociadas_y_negocios_conjuntos,42622.19736,Ingresos,gyp,banco_bbva_peru,2022-12
5108,diferencia_de_cambio,936079.86921,Ingresos,gyp,banco_bbva_peru,2022-12
5109,ganancias_en_productos_financieros_derivados,92111.34704000001,Ingresos,gyp,banco_bbva_peru,2022-12
5110,otros,4311.93967,Ingresos,gyp,banco_bbva_peru,2022-12
41,gastos_financieros,1476384.40698,Gastos,gyp,banco_bbva_peru,2022-12
4101,obligaciones_con_el_publico,627029.69074,Gastos,gyp,banco_bbva_peru,2022-12
4103,depositos_del_sistema_financiero_y_organismos_financieros_internacionales,20945.28323,Gastos,gyp,banco_bbva_peru,2022-12
4102,fondos_interbancarios,13522.00249,Gastos,gyp,banco_bbva_peru,2022-12
4104,adeudos_y_obligaciones_financieras,85664.53981999999,Gastos,gyp,banco_bbva_peru,2022-12
4106,obligaciones_en_circulacion_no_subordinadas,104422.62741,Gastos,gyp,banco_bbva_peru,2022-12
4105,obligaciones_en_circulacion_subordinadas,122032.6011,Gastos,gyp,banco_bbva_peru,2022-12
4109.01,perdida_por_valorizacion_de_inversiones,0.0,Gastos,gyp,banco_bbva_peru,2022-12
4109.04,perdidas_por_inversiones_en_subsidiarias_asociadas_y_negocios_conjuntos,0.0,Gastos,gyp,banco_bbva_peru,2022-12
4109.05,primas_al_fondo_de_seguro_de_depositos,114442.95806,Gastos,gyp,banco_bbva_peru,2022-12
4108,diferencia_de_cambio,0.0,Gastos,gyp,banco_bbva_peru,2022-12
4109.02,perdidas_en_productos_financieros_derivados,369566.85136000003,Gastos,gyp,banco_bbva_peru,2022-12
4109.99,otros,18757.85277,Gastos,gyp,banco_bbva_peru,2022-12
61,margen_financiero_bruto,5223759.572600001,Cuentas_Resultado,gyp,banco_bbva_peru,2022-12
62,provisiones_para_creditos_directos,999089.21988,Cuentas_Resultado,gyp,banco_bbva_peru,2022-12
63,margen_financiero_neto,4224670.35272,Cuentas_Resultado,gyp,banco_bbva_peru,2022-12
52,ingresos_por_servicios_financieros,1550379.47817,Ingresos,gyp,banco_bbva_peru,2022-12
5202.02,cuentas_por_cobrar,0.0,Ingresos,gyp,banco_bbva_peru,2022-12
5201,creditos_indirectos,263715.37330000004,Ingresos,gyp,banco_bbva_peru,2022-12
5202.04,fideicomisos_y_comisiones_de_confianza,1220.04061,Ingresos,gyp,banco_bbva_peru,2022-12
5202,ingresos_diversos,1285444.06426,Ingresos,gyp,banco_bbva_peru,2022-12
42,gastos_por_servicios_financieros,676152.72762,Gastos,gyp,banco_bbva_peru,2022-12
4202.02,cuentas_por_pagar,116180.85181000001,Gastos,gyp,banco_bbva_peru,2022-12
4202.07,creditos_indirectos,9.27782,Gastos,gyp,banco_bbva_peru,2022-12
4202.04,fideicomisos_y_comisiones_de_confianza,0.0,Gastos,gyp,banco_bbva_peru,2022-12
4202.3,gastos_diversos,559962.59799,Gastos,gyp,banco_bbva_peru,2022-12
64,utilidad_perdida_por_venta_de_cartera,27611.691,Cuentas_Resultado,gyp,banco_bbva_peru,2022-12
65,margen_operacional,5126508.79503,Cuentas_Resultado,gyp,banco_bbva_peru,2022-12
45,gastos_administrativos,2124482.3316800003,Gastos,gyp,banco_bbva_peru,2022-12
4501,personal,1014001.10811,Gastos,gyp,banco_bbva_peru,2022-12
4502,directorio,1629.183,Gastos,gyp,banco_bbva_peru,2022-12
4503,servicios_recibidos_de_terceros,1059716.98741,Gastos,gyp,banco_bbva_peru,2022-12
4504,impuestos_y_contribuciones,49135.053159999996,Gastos,gyp,banco_bbva_peru,2022-12
6901,margen_operacional_neto,3002026.46335,Cuentas_Resultado,gyp,banco_bbva_peru,2022-12
43,provisiones_depreciacion_y_amortizacion,342541.86405000003,Gastos,gyp,banco_bbva_peru,2022-12
4302,provisones_para_creditos_indirectos,13131.17118,Gastos,gyp,banco_bbva_peru,2022-12
4301,provisiones_por_perdida_por_deterioro_de_inversiones,267.29796999999996,Gastos,gyp,banco_bbva_peru,2022-12
4303,provisiones_para_incobrabilidad_de_cuentas_por_cobrar,40730.985759999996,Gastos,gyp,banco_bbva_peru,2022-12
4304,provisiones_para_bienes_realizables_recibidos_en_pago_y_adjudicados,-13757.33466,Gastos,gyp,banco_bbva_peru,2022-12
4305,otras_provisiones,43961.64133,Gastos,gyp,banco_bbva_peru,2022-12
8109.01,depreciacion,137568.33637,Cuentas_Origen,gyp,banco_bbva_peru,2022-12
8109.02,amortizacion,120639.7661,Cuentas_Origen,gyp,banco_bbva_peru,2022-12
56,otros_ingresos_y_gastos,-13200.724289999998,Ingresos,gyp,banco_bbva_peru,2022-12
66,resultado_antes_de_impuesto_a_la_renta,2646283.87501,Cuentas_Resultado,gyp,banco_bbva_peru,2022-12
68,impuesto_a_la_renta,733717.03203,Cuentas_Resultado,gyp,banco_bbva_peru,2022-12
69,resultado_neto_del_ejercicio,1912566.84298,Cuentas_Resultado,gyp,banco_bbva_peru,2022-12
51,ingresos_financieros,237504.00681,Ingresos,gyp,banco_de_comercio,2022-12
5101,disponible,6088.22726,Ingresos,gyp,banco_de_comercio,2022-12
5102,fondos_interbancarios,2918.20356,Ingresos,gyp,banco_de_comercio,2022-12
5103,inversiones,312.01177,Ingresos,gyp,banco_de_comercio,2022-12
5104,creditos_directos,224065.81136000002,Ingresos,gyp,banco_de_comercio,2022-12
5106,ganancias_por_valorizacion_de_inversiones,0.0,Ingresos,gyp,banco_de_comercio,2022-12
5107,ganancias_por_inversiones_en_subsidiarias_asociadas_y_negocios_conjuntos,2696.9244900000003,Ingresos,gyp,banco_de_comercio,2022-12
5108,diferencia_de_cambio,1422.8283700000002,Ingresos,gyp,banco_de_comercio,2022-12
5109,ganancias_en_productos_financieros_derivados,0.0,Ingresos,gyp,banco_de_comercio,2022-12
5110,otros,0.0,Ingresos,gyp,banco_de_comercio,2022-12
41,gastos_financieros,74738.18707,Gastos,gyp,banco_de_comercio,2022-12
4101,obligaciones_con_el_publico,50787.27968,Gastos,gyp,banco_de_comercio,2022-12
4103,depositos_del_sistema_financiero_y_organismos_financieros_internacionales,2348.4578500000002,Gastos,gyp,banco_de_comercio,2022-12
4102,fondos_interbancarios,0.16398,Gastos,gyp,banco_de_comercio,2022-12
4104,adeudos_y_obligaciones_financieras,10122.592550000001,Gastos,gyp,banco_de_comercio,2022-12
4106,obligaciones_en_circulacion_no_subordinadas,0.0,Gastos,gyp,banco_de_comercio,2022-12
4105,obligaciones_en_circulacion_subordinadas,6410.101009999999,Gastos,gyp,banco_de_comercio,2022-12
4109.01,perdida_por_valorizacion_de_inversiones,320.52619,Gastos,gyp,banco_de_comercio,2022-12
4109.04,perdidas_por_inversiones_en_subsidiarias_asociadas_y_negocios_conjuntos,0.0,Gastos,gyp,banco_de_comercio,2022-12
4109.05,primas_al_fondo_de_seguro_de_depositos,4729.73548,Gastos,gyp,banco_de_comercio,2022-12
4108,diferencia_de_cambio,0.0,Gastos,gyp,banco_de_comercio,2022-12
4109.02,perdidas_en_productos_financieros_derivados,0.0,Gastos,gyp,banco_de_comercio,2022-12
4109.99,otros,19.33033,Gastos,gyp,banco_de_comercio,2022-12
61,margen_financiero_bruto,162765.81974,Cuentas_Resultado,gyp,banco_de_comercio,2022-12
62,provisiones_para_creditos_directos,45540.23265,Cuentas_Resultado,gyp,banco_de_comercio,2022-12
63,margen_financiero_neto,117225.58709,Cuentas_Resultado,gyp,banco_de_comercio,2022-12
52,ingresos_por_servicios_financieros,15093.34744,Ingresos,gyp,banco_de_comercio,2022-12
5202.02,cuentas_por_cobrar,0.0,Ingresos,gyp,banco_de_comercio,2022-12
5201,creditos_indirectos,2813.9341099999997,Ingresos,gyp,banco_de_comercio,2022-12
5202.04,fideicomisos_y_comisiones_de_confianza,697.01086,Ingresos,gyp,banco_de_comercio,2022-12
5202,ingresos_diversos,11582.40247,Ingresos,gyp,banco_de_comercio,2022-12
42,gastos_por_servicios_financieros,16402.35133,Gastos,gyp,banco_de_comercio,2022-12
4202.02,cuentas_por_pagar,1876.75173,Gastos,gyp,banco_de_comercio,2022-12
4202.07,creditos_indirectos,35.07335,Gastos,gyp,banco_de_comercio,2022-12
4202.04,fideicomisos_y_comisiones_de_confianza,24.2,Gastos,gyp,banco_de_comercio,2022-12
4202.3,gastos_diversos,14466.32625,Gastos,gyp,banco_de_comercio,2022-12
64,utilidad_perdida_por_venta_de_cartera,727.527,Cuentas_Resultado,gyp,banco_de_comercio,2022-12
65,margen_operacional,116644.11081,Cuentas_Resultado,gyp,banco_de_comercio,2022-12
45,gastos_administrativos,81645.89767,Gastos,gyp,banco_de_comercio,2022-12
4501,personal,50792.52937,Gastos,gyp,banco_de_comercio,2022-12
4502,directorio,419.05737,Gastos,gyp,banco_de_comercio,2022-12
4503,servicios_recibidos_de_terceros,28727.50763,Gastos,gyp,banco_de_comercio,2022-12
4504,impuestos_y_contribuciones,1706.8033,Gastos,gyp,banco_de_comercio,2022-12
6901,margen_operacional_neto,34998.21314,Cuentas_Resultado,gyp,banco_de_comercio,2022-12
43,provisiones_depreciacion_y_amortizacion,8165.2580499999995,Gastos,gyp,banco_de_comercio,2022-12
4302,provisones_para_creditos_indirectos,-254.28077,Gastos,gyp,banco_de_comercio,2022-12
4301,provisiones_por_perdida_por_deterioro_de_inversiones,0.0,Gastos,gyp,banco_de_comercio,2022-12
4303,provisiones_para_incobrabilidad_de_cuentas_por_cobrar,1454.6289199999999,Gastos,gyp,banco_de_comercio,2022-12
4304,provisiones_para_bienes_realizables_recibidos_en_pago_y_adjudicados,-549.11586,Gastos,gyp,banco_de_comercio,2022-12
4305,otras_provisiones,3334.7497000000003,Gastos,gyp,banco_de_comercio,2022-12
8109.01,depreciacion,2173.68393,Cuentas_Origen,gyp,banco_de_comercio,2022-12
8109.02,amortizacion,2005.59213,Cuentas_Origen,gyp,banco_de_comercio,2022-12
56,otros_ingresos_y_gastos,2118.33756,Ingresos,gyp,banco_de_comercio,2022-12
66,resultado_antes_de_impuesto_a_la_renta,28951.29265,Cuentas_Resultado,gyp,banco_de_comercio,2022-12
68,impuesto_a_la_renta,9830.0,Cuentas_Resultado,gyp,banco_de_comercio,2022-12
69,resultado_neto_del_ejercicio,19121.29265,Cuentas_Resultado,gyp,banco_de_comercio,2022-12
51,ingresos_financieros,11925048.6748,Ingresos,gyp,banco_de_credito_del_peru,2022-12
5101,disponible,376088.35089999996,Ingresos,gyp,banco_de_credito_del_peru,2022-12
5102,fondos_interbancarios,5368.51061,Ingresos,gyp,banco_de_credito_del_peru,2022-12
5103,inversiones,1075065.12083,Ingresos,gyp,banco_de_credito_del_peru,2022-12
5104,creditos_directos,8798315.27878,Ingresos,gyp,banco_de_credito_del_peru,2022-12
5106,ganancias_por_valorizacion_de_inversiones,0.0,Ingresos,gyp,banco_de_credito_del_peru,2022-12
5107,ganancias_por_inversiones_en_subsidiarias_asociadas_y_negocios_conjuntos,434038.87801,Ingresos,gyp,banco_de_credito_del_peru,2022-12
5108,diferencia_de_cambio,1064216.18885,Ingresos,gyp,banco_de_credito_del_peru,2022-12
5109,ganancias_en_productos_financieros_derivados,26496.43212,Ingresos,gyp,banco_de_credito_del_peru,2022-12
5110,otros,145459.9147,Ingresos,gyp,banco_de_credito_del_peru,2022-12
41,gastos_financieros,2114207.66722,Gastos,gyp,banco_de_credito_del_peru,2022-12
4101,obligaciones_con_el_publico,864831.41628,Gastos,gyp,banco_de_credito_del_peru,2022-12
4103,depositos_del_sistema_financiero_y_organismos_financieros_internacionales,14926.18018,Gastos,gyp,banco_de_credito_del_peru,2022-12
4102,fondos_interbancarios,12548.02201,Gastos,gyp,banco_de_credito_del_peru,2022-12
4104,adeudos_y_obligaciones_financieras,324901.6557,Gastos,gyp,banco_de_credito_del_peru,2022-12
4106,obligaciones_en_circulacion_no_subordinadas,351529.02055,Gastos,gyp,banco_de_credito_del_peru,2022-12
4105,obligaciones_en_circulacion_subordinadas,164765.58996,Gastos,gyp,banco_de_credito_del_peru,2022-12
4109.01,perdida_por_valorizacion_de_inversiones,29052.247440000003,Gastos,gyp,banco_de_credito_del_peru,2022-12
4109.04,perdidas_por_inversiones_en_subsidiarias_asociadas_y_negocios_conjuntos,0.0,Gastos,gyp,banco_de_credito_del_peru,2022-12
4109.05,primas_al_fondo_de_seguro_de_depositos,212297.38305,Gastos,gyp,banco_de_credito_del_peru,2022-12
4108,diferencia_de_cambio,0.0,Gastos,gyp,banco_de_credito_del_peru,2022-12
4109.02,perdidas_en_productos_financieros_derivados,130803.74712999999,Gastos,gyp,banco_de_credito_del_peru,2022-12
4109.99,otros,8552.404919999999,Gastos,gyp,banco_de_credito_del_peru,2022-12
61,margen_financiero_bruto,9810841.007579999,Cuentas_Resultado,gyp,banco_de_credito_del_peru,2022-12
62,provisiones_para_creditos_directos,1422293.0294,Cuentas_Resultado,gyp,banco_de_credito_del_peru,2022-12
63,margen_financiero_neto,8388547.978180001,Cuentas_Resultado,gyp,banco_de_credito_del_peru,2022-12
52,ingresos_por_servicios_financieros,3403067.81837,Ingresos,gyp,banco_de_credito_del_peru,2022-12
