insertId,jsonPayload.application_id,jsonPayload.class,jsonPayload.component,jsonPayload.executor_id,jsonPayload.filename,jsonPayload.level,jsonPayload.message,"'labels.""dataproc.googleapis.com/resource_id""","'labels.""dataproc.googleapis.com/resource_name""",logName,receiveLocation,receiveTimestamp,resource.labels.batch_id,resource.labels.location,resource.labels.project_id,resource.type,severity,timestamp
lp7ojue497xauutco,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 activate-component-containerd[2717]: + local props",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301204171Z"
lp7ojue497xauutcn,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 activate-component-containerd[2717]: + mkdir -p /etc/systemd/system/containerd.service.d",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301203130Z"
lp7ojue497xauutcm,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 activate-component-containerd[2717]: + local -r drop_in_dir=/etc/systemd/system/containerd.service.d",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301201989Z"
lp7ojue497xauutcl,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 activate-component-containerd[2717]: + return 0",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301200958Z"
lp7ojue497xauutck,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 activate-component-containerd[2717]: 'systemctl enable containerd.service' succeeded after 1 execution(s).",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301199884Z"
lp7ojue497xauutcj,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 activate-component-spark[2720]: Created symlink /etc/systemd/system/multi-user.target.wants/spark-worker.service     /etc/systemd/system/spark-worker.service.",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301198859Z"
lp7ojue497xauutci,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:51 startup-script[1437]: <13>Dec 16 05:50:51 activate-component-containerd[2717]: Created symlink /etc/systemd/system/multi-user.target.wants/containerd.service     /etc/systemd/system/containerd.service.",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301197748Z"
lp7ojue497xauutch,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-spark[2720]: About to run 'systemctl enable spark-worker' with retries...",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301196729Z"
lp7ojue497xauutcg,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-spark[2720]: + set +x",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301195707Z"
lp7ojue497xauutcf,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-spark[2720]: + [[ -o xtrace ]]",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301194691Z"
lp7ojue497xauutce,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-spark[2720]: + local reenable_x=false",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301193519Z"
lp7ojue497xauutcd,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-spark[2720]: + local -r max_retries=30",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301192135Z"
lp7ojue497xauutcc,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-spark[2720]: + local -r cmd",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301191094Z"
lp7ojue497xauutcb,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-spark[2720]: + cmd=('systemctl' 'enable' 'spark-worker')",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301190092Z"
lp7ojue497xauutca,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-spark[2720]: + local -r retry_delay=1",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301179602Z"
lp7ojue497xauutbz,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-spark[2720]: + local -r max_retry_time=30",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301178666Z"
lp7ojue497xauutby,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-spark[2720]: + retry_constant_custom 30 1 systemctl enable spark-worker",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301177730Z"
lp7ojue497xauutbx,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-spark[2720]: + retry_constant_short systemctl enable spark-worker",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301176778Z"
lp7ojue497xauutbw,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-spark[2720]: + return 0",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301175795Z"
lp7ojue497xauutbv,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-spark[2720]: 'systemctl daemon-reload' succeeded after 1 execution(s).",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301174775Z"
lp7ojue497xauutbu,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: ++ echo 0",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301173770Z"
lp7ojue497xauutbt,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: + touch /tmp/dataproc/components/activate/miniconda3.done",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301172841Z"
lp7ojue497xauutbs,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: Done running component activation script: /usr/local/share/google/dataproc/bdutil/components/activate/miniconda3.sh",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301171888Z"
lp7ojue497xauutbr,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: + echo 'Done running component activation script: /usr/local/share/google/dataproc/bdutil/components/activate/miniconda3.sh'",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301170941Z"
lp7ojue497xauutbq,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: + [[ 0 -ne 0 ]]",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301170005Z"
lp7ojue497xauutbp,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: + cat",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301169064Z"
lp7ojue497xauutbo,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: + touch /tmp/dataproc/components/activate/miniconda3.time",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301167976Z"
lp7ojue497xauutbn,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: + local -r time_file=/tmp/dataproc/components/activate/miniconda3.time",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301166972Z"
lp7ojue497xauutbm,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: Component miniconda3 took 0s to activate",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301165894Z"
lp7ojue497xauutbl,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: + echo 'Component miniconda3 took 0s to activate'",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301164890Z"
lp7ojue497xauutbk,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: + local -r runtime_s=0",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301163842Z"
lp7ojue497xauutbj,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: + local -r end=1765864250.829367425",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301162794Z"
lp7ojue497xauutbi,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: ++ date +%s.%N",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301161779Z"
lp7ojue497xauutbh,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: + [[ containerd miniconda3 spark == *nfs* ]]",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301160770Z"
lp7ojue497xauutbg,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: + activated_components='containerd miniconda3 spark'",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301159667Z"
lp7ojue497xauutbf,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: ++ set +x",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301158652Z"
lp7ojue497xauutbe,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: ++ get_dataproc_property dataproc.components.activate",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301157664Z"
lp7ojue497xauutbd,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: ++ tr '[:upper:]' '[:lower:]'",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301156732Z"
lp7ojue497xauutbc,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: ++ get_components_to_activate",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301155795Z"
lp7ojue497xauutbb,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: + local activated_components",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301154859Z"
lp7ojue497xauutba,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: + local -r component=nfs",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301153927Z"
lp7ojue497xauutaz,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: + is_component_selected nfs",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301152969Z"
lp7ojue497xauutay,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: + [[ serverless-spark == \s\e\r\v\e\r\l\e\s\s\-\s\p\a\r\k ]]",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301152034Z"
lp7ojue497xauutax,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: + [[ 2.1 == \2\.\2 ]]",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301151098Z"
lp7ojue497xauutaw,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: + [[ serverless-spark == \s\e\r\v\e\r\l\e\s\s\-\s\p\a\r\k ]]",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301150169Z"
lp7ojue497xauutav,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: + return 0",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301149230Z"
lp7ojue497xauutau,,,,,"'dataproc-startup-script.log",,"'<13>Dec 16 05:50:50 startup-script[1437]: <13>Dec 16 05:50:50 activate-component-miniconda3[2718]: 'install_pip_packages ' succeeded after 1 execution(s).",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fstartup",,"'2025-12-16T05:52:45.947626281Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,,"'2025-12-16T05:52:44.301148274Z"
